slug,members,updates,name,type,tags,contributionsCount,totalFinancialContributors,country,flag,tag_community,tag_open source,tag_javascript,tag_other,tag_association,type_公益型,type_技术型,type_教育型,country_DE,country_FR,country_GB,country_Other,country_US,country_Unknown,age,propensity_score
olivier-binette-collective,5,0,Olivier Binette,技术型,"community, python, r, data science",6,2,Other,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.5396263956921266
xr-austria,74,0,XR Austria ,公益型,"movement, decentral, climate, ecology, planet",227,57,Other,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,0.4843091796895604
mobilemallpk,13,0,Mobilemall,技术型,community,11,11,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.4271415255479693
drupal-charts,12,4,Charts Ecosystem for Drupal,技术型,drupal,148,9,US,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,0.6981694192554319
lucialand,3,0,Aiden Bai,技术型,"open source, javascript, tiny, vdom, vue, vuejs",1,1,US,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,4.0,0.6523884074331554
chalkhill-food-support,13,0,Chalkhill Food Support,公益型,,5,4,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0.3321625892303889
gateshead-covid-19-mutual-aid,6,0,Gateshead Covid-19 Mutual Aid,公益型,"gateshead, mutualaid, covid19, community",2,1,GB,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.5037469342666323
turn-down-for-what-nyc,81,4,Turn Down For What NYC,公益型,"event, meetups, new york, new york city, nyc, scholarships, usa, workshops",131,71,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.5386868978514316
rodborough-mutual-aid,18,0,Rodborough Community Mutual Aid Network,公益型,"covid-19, mutual aid, community, support",4,1,GB,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.5192621340477287
woodbinestrength,104,3,Woodbine Strength,技术型,"exercise, health, new york, new york city, nyc, queens, usa, wellness",675,87,US,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6491558873496756
c103-a-vision-of-future-living,5,0,C103 A Vision of Future Living,技术型,"sustainable community, recycling, recycling education, safety awareness, sustainable alternatives, flax, artisan practices",1,1,GB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.5040800573024335
skriptlang,14,0,SkriptLang,技术型,"open source, minecraft",42,6,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.4077683636570046
secure-scuttlebutt-consortium,172,27,Secure Scuttlebutt Consortium,技术型,"open source, decentralized, crypto",2026,111,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.7542632486200394
collective-imagining-hub,16,0,Collective Imagining Grants,公益型,community,2,9,Other,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.4109114051167214
whocards,86,0,WhoCards,技术型,"movement, community, game, connection, openness",81,80,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.4166869058645307
passkit-generator,22,3,passkit-generator,技术型,"apple, joi, pass, passkit, wallet, open source",48,18,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.5011966155963159
curl,755,1,curl,技术型,"c, client, curl, ftp, http, https, ldap, libcurl, library, transfer-data, user-agent, open source, hacktoberfest",3743,714,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.6919542561236136
crow,30,14,Crow,技术型,"http, webserver, c++, websocket, header only, cpp, framework, web, crow",199,19,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.5461167857593919
alvr,109,0,ALVR,技术型,open source,317,96,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4812857921654282
beehaw,369,1,[MOVED TO Open Collective Europe Foundation] Beehaw,公益型,"civic tech, community, education, global, knowledge, news, online, resource",1152,351,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.5760245735929928
xr-paris-est,27,0,XR Paris Est,技术型,community,107,14,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.4415959083057974
stashapp,701,20,StashApp,技术型,hacktoberfest,5476,606,Unknown,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.7752428047731387
calderbootstrap,5,0,Calderdale Bootstrap,技术型,coop,17,3,GB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.0,0.6813564403615896
secure-scuttlebutt-consortium,172,27,Secure Scuttlebutt Consortium,技术型,"open source, decentralized, crypto",2026,111,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.7542632486200394
openconnect-vpn,8,1,Openconnect VPN,技术型,"open source, vpn, openconnect",4,4,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.49325526165256495
aravis-project,10,0,Aravis Project,技术型,"open source, library, vision, camera",19,5,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.43000705665190453
gramaddict,26,0,GramAddict,技术型,,132,19,US,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,0.660808670590629
uniradio-katerfruhstuck,8,0,Uniradio Katerfrühstück,教育型,"radio, merchandise, community",7,6,DE,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0.43079533440128615
svgr,54,0,SVGR,技术型,"inline-svg, loader, react, react-native, react-svg, react-svg-creator, react-svg-loader, svg, svg-react, svg-to-react, svg2react, svgo, webpack, webpack-loader, open source",312,51,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5149349572432232
forest-justice-defense-fund,2093,0,Forest Justice Defense Fund,公益型,community,5245,1996,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0.7362269430922024
grassmannjl,5,0,Grassmann.jl,技术型,"open source, math, mathematics, geometry, algebra",2,2,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0,0.6776307050965883
leap-collective,11,0,Leap Collective,技术型,community,3,2,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.434617865639231
hlsr,19,1,HackLab Santa Rosa,技术型,community,101,9,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6186407827993781
biojulia,15,3,BioJulia,技术型,"bioinformatics, biology, julia, open source, dna, genomics, bioscience, science",159,11,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.5536431885317615
trust-fund,16,0,Trust Fund,公益型,"online, education, civic tech, arts and culture, community building, solidarity economy, design, research, quadratic voting, reading groups, prototyping",2,2,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.291337580728893
visual-collaboration-tools,6,0,Visual Collaboration Tools,技术型,,27,2,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0,0.5936535775781498
allforclimate-uk,114,5,All For Climate UK,公益型,"uk, movement, climate",4,4,GB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.6624655561033375
vue-admin,9,0,vue-admin,技术型,open source,32,6,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0.5612301161421132
leap-collective,11,0,Leap Collective,技术型,community,3,2,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.434617865639231
waste-of-our-time,8,1,Waste Of Our Time,公益型,,1,1,GB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.45836390139547495
loving-children,5,0,Loving Children,公益型,community,10,2,Other,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.4048348957679055
hushbv,8,0,HUSHbv,技术型,,2,2,GB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0,0.586598692927913
ridgewood-community-garden,68,2,Ridgewood Community Garden,公益型,"collective, community garden, education, food, garden, neighborhood, new york, new york city, nyc, queens, ridgewood, usa",580,53,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.5309219011963396
jvm-social,28,0,jvm social,技术型,"jvm, java, kotlin, groovy, scala, mastodon, community",114,20,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.40992473763370985
olivier-binette-collective,5,0,Olivier Binette,技术型,"community, python, r, data science",6,2,Other,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.5396263956921266
tornei-monachelle,5,1,Tornei Monachelle,技术型,"meetup, giochi, tornei, volontariato, attività, sociali",3,2,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0,0.5978999653684315
sccr,7,0,Stroud Coronavirus Community Response,公益型,,1,1,GB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.5050405559130452
extinction-rebellion-osnabruck,13,0,Extinction Rebellion Osnabrück,公益型,,7,5,DE,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0.4085352883803279
rupelplex,4,0,RupelPLEX,技术型,"open source, usa, community",2,1,Unknown,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.3503876344935885
funds-yall-philly,23,2,Funds Y'All Mutual Aid Philly,公益型,"community, mid-atlantic usa, mutual aid, pennsylvania, philadelphia, usa, air conditioner",84,18,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,0.31602052815150755
mocked-api-os,5,0,Mocked API OS,技术型,"api, mocked data, open source",6,1,GB,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.0,0.5575924735898117
bioprotocols,5,0,Bioprotocols Working Group,技术型,"science, open source, standards",1,1,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.6300347706443767
waste-of-our-time,8,1,Waste Of Our Time,公益型,,1,1,GB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.45836390139547495
eatcatskill,76,11,"EAT CO-OP : A Community Grocery, Kitchen & Cafe",公益型,"community, food justice, permaculture, regenerative ag, reparations, co-operatives, wellness, yum, queer",125,71,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.5452007072319803
sleightsfc,16,0,Sleights Football Club,公益型,,6,4,GB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.40684378448056235
profile-md,10,0,Profile.md,技术型,,5,3,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.5449224240324343
kandc-mutual-aid-uk,76,0,K&C Mutual Aid UK,公益型,"mutual aid uk, kensington and chelsea",152,43,GB,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.5465277583073873
radiocavolo,35,0,Radio Cavolo,技术型,,49,28,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,0.5753335483107394
renegades-modding-group,24,11,Renegades Modding Group,技术型,"community, stellaris, mods, star wars, modding, paradox interactive, old republic",80,11,DE,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0,0.6851130621253398
medias-de-demain,5,0,Médias de demain,技术型,"nouveaux récits, transition, medias, climat, planète",12,1,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0,0.5139559100518585
theatlsocial,31,5,theATL.social,技术型,"mastodon, lemmy, fediverse, atlanta, georgia, community",324,23,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6395900996677786
moviepass-uk,3,0,MoviePass UK,技术型,community,1,0,GB,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,0.608416529249404
patchfox,26,17,Patchfox,技术型,"opencollectiveeu, europe, asbl, other, movement, coop, association, collective, ssb, secure scuttlebutt, dweb, decentralization, firefox, mozilla, p2p, webextension, add-on",242,20,GB,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,6.0,0.7449269504683197
react-native-router-flux,20,1,react-native-router-flux,技术型,"react native router flux; react navigation;open source; react native;router, open source",90,16,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0.569671558714235
twohoursonelife,194,1,Two Hours One Life,技术型,"game, two hours, one life, onelife, two hours one life, one hour one life, ohol, 2hol, open source, mmo, online game, discord, community, team",791,164,Other,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.604585624465493
wv-democracy-fund,8,0,West Virginia Democracy Fund,公益型,"west virginia, civic engagement, democracy",2,2,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.47293065958452796
rememoio-free-kanban-app,6,0,Rememo.io free kanban app,技术型,"kanban, javascript, community, chat, free software",5,2,Other,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2.0,0.5141151067024721
zokrates,21,0,ZoKrates,技术型,"open source, cryptography, blockchain, ethereum, zksnarks",22,14,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.514215537079813
pepper-and-carrot-motion-comic-ru,12,2,Pepper & Carrot Motion Comic,技术型,community,8,3,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.44601567979974627
chiral-comunidad,12,0,Chiral,技术型,"resiliencia, comunidad, autogestión, repoblación, apoyo mutuo, justicia climática",51,7,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0,0.5162035154230308
ocf-holding,83,0,OCF Holding,公益型,community,133,81,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.2889170502013685
marketscouter,3,0,MarketScouter,技术型,"machine learning, machine-learning, sentiment-analysis, financial, analysis, crypto, cryptocurrency, stocks, forex, forecasting, forecasting time series, finance, business sentiment analysis, reinforcement learning, semi-supervised learning, python, streamlit, community",1,1,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6021611438516603
level,29,0,Level,技术型,"javascript, leveldb, leveldown, memdown, nodejs, open source, abstract-leveldown, levelup, level, rocksdb, store, database, level-js, key-value, abstract-level, classic-level, browser-level, memory-level, many-level, level-web-stream, level-read-stream",159,19,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7.0,0.5456541707287327
enginehub,13,0,EngineHub,技术型,open source,88,7,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.48493041855963204
orcas-community,26,0,OrcasHub,公益型,community,140,22,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.47352794173279905
mochajs,1096,3,Mocha,技术型,"open source, testing, bdd, test, javascript, node.js",11515,1037,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,9.0,0.7972113063886794
galacean,17,0,Galacean,技术型,open source,70,7,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4632824207830453
known,29,1,Known,技术型,"open source, social media, indieweb, decentralized, publishing, discussion, community, social networking",423,23,Unknown,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5200506767218878
calderbootstrap,5,0,Calderdale Bootstrap,技术型,coop,17,3,GB,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.0,0.6813564403615896
foodarity1,31,1,Foodarity,公益型,,166,24,Other,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,0.44514816870424984
vaccinehunter,13,0,VaccineHunter.org,公益型,covid-19,10,10,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,0.5240480850432189
speakeasy-brussels,50,1,SpeakEasy Spoken Word Brussels,教育型,"community, spoken word, poetry, slam, music, performance",22,21,Other,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,0.47650043757299876
radiocavolo,35,0,Radio Cavolo,技术型,,49,28,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,0.5753335483107394
easyclangcomplete,18,1,EasyClangComplete,技术型,"sublimetext, auto-complete, c++, c, sublime, completion, plugin, open source",62,15,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.5416931890117792
komun,7,0,Komun,技术型,"community, software libre, formación, hacktivismo, soberanía tecnológica, soberanía económica",64,4,Other,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.5399430226403887
iron-path-farms,88,6,Iron Path Farms,技术型,"arts and culture, community, education, farm, food, haudenosaunee territory, new york, turtle island, usa",463,80,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.6770519811653194
solidarity-cafe,131,1,Dalston Solidarity Cafe,公益型,"community, mutual aid, solidarity not charity, food, drinks, workshop, film screening, london, east london",188,111,GB,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.4926116292787336
owncast,114,1,Owncast,技术型,"open source, live streaming, video",834,99,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4900456609488019
uptime-kuma,164,2,Uptime Kuma,技术型,open source,594,151,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.0,0.6127049935990811
rootz,29,2,Rootz,技术型,"community, durham, education, health, north carolina, southeastern usa, usa, wellness",7,7,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6381664105139078
napari,16,0,napari,技术型,"community, open source",10,3,Unknown,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.4665102980451995
biojulia,15,3,BioJulia,技术型,"bioinformatics, biology, julia, open source, dna, genomics, bioscience, science",159,11,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.5536431885317615
venner-network,13,0,Venner.network,技术型,"fediverse, open commons organization, server, cooperative, mastodon, community",16,9,Other,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.46154115217655667
kavita,104,53,Kavita,技术型,"open source, manga, reader, self-hosted, comics, ebook, webtoon, pdf",425,93,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.7542940669599698
wobbly,10,0,Wobbly,技术型,"other, labor, union, app",72,6,GB,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.0,0.6603234517400214
ukvma,74,2,Ukrainian Village-West Town Mutual Aid,公益型,"chicago, community, illinois, midwestern usa, mutual aid, solidarity, ukraine, usa",353,50,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.5420275474106838
moviepass-uk,3,0,MoviePass UK,技术型,community,1,0,GB,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,0.608416529249404
worcestercommunityfridges,314,3,Worcester Community Fridges,公益型,"community fridge, food, free food, fridge, massachusetts, mutual aid, northestern usa, usa, worcester",1083,255,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.6231830245280536
terser,57,0,Terser,技术型,"javascript, ecmascript, stage 4, minifier, uglifier, compiler, open source",320,48,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5222091449552207
immer,35,0,immer,技术型,"immutable, immutables, reducer, redux, state-tree, open source, hacktoberfest",298,32,Other,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.0,0.5970127792609659
shapeshifter,32,0,Shape Shifter,技术型,"android, angular, animated-vector-drawables, icon-animations, ios, svg, typescript, open source",489,30,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.5371160502698271
thecodebarbarian,51,0,The Code Barbarian,技术型,"open source, blog",557,46,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0,0.685959186502349
xr-antwerp,40,0,XR Antwerp,技术型,"association, climate",155,29,Unknown,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6.0,0.5217703182385914
black-ideas-collaborative,33,3,Black Ideas Collaborative,公益型,"education, mentoring, social justice, african diaspora",98,28,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.4928589717745935
xr-czech,2,0,Neaktivní,技术型,rebelie,1,1,Other,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.0,0.5897490199267488
worcestercommunityfridges,314,3,Worcester Community Fridges,公益型,"community fridge, food, free food, fridge, massachusetts, mutual aid, northestern usa, usa, worcester",1083,255,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.6231830245280536
orcas-community,26,0,OrcasHub,公益型,community,140,22,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.47352794173279905
ccc,44,1,Climate Crisis Collective,公益型,"activism, civic tech, climate, climate change, climate crisis, climate emergency, climate justice, global, online, open source",121,34,Unknown,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.0,0.3926366080685766
thecodebarbarian,51,0,The Code Barbarian,技术型,"open source, blog",557,46,US,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.0,0.685959186502349
morevna-anime-ru,11,0,Morevna Open-Source Anime,技术型,community,5,3,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.43350319561569606
moonshine,4,13,MoonShine,技术型,"open source, php, laravel, laravel-admin-panel",8,2,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.47245320853997286
cerebro,10,0,cerebro,技术型,open source,18,5,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8.0,0.5636203848535618
lidarr,205,5,Lidarr,技术型,"open source, music, nzb, torrent, automation",1640,185,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.0,0.6117569108594745
communicas,8,0,Communicas,技术型,"commons, covid, education, environment, lawn transitions, learning, media production, n2n, neighborhoods, organizing, permaculture, research, sustainability, usa",4,2,US,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.0,0.6810126331195983
dts-bundle-generator,4,0,dts-bundle-generator,技术型,open source,2,2,GB,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5.0,0.632811876651081
ljescuelita,43,0,Escuelita de Justicia del Lenguaje // Language Justice Escuelita,教育型,,14,13,Unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0.31328682903283595
respec,15,0,respec,技术型,"javascript, pre-processor, respec, w3c, w3c-specification, web-standards, open source",43,9,Unknown,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,6.0,0.5121266573898394
reclaimfutures,6,0,ReclaimFutures,公益型,"technology, event, conference, community, anticapitalism",5,4,Other,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,0.4565638806074965
external-secrets-org,30,0,External Secrets Org,技术型,"open source, hacktoberfest",108,20,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.0,0.46534305502342643
ecosystems-c3,7,2,Ecosyste.ms Platform Development,技术型,"civic tech, online, open source",3,2,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,0.4407499158102496
the-chapel-of-st-philip-neri,9,0,"Chapel of St Philip Neri, Inc. with Jackson Kinkead Productions",公益型,community,6,6,US,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.44302429750346195
tpf,369,0,The People's Fundraiser,公益型,"district of columbia, dmv, grantmaking, maryland, social justice, solidarity, usa, virginia. washington dc",208,168,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0,0.7323365900752145
the-darlington-estate-oakland,4,0,The Darlington Estate,公益型,,2,1,US,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,0.5493560390350012
mlem,20,0,Mlem,技术型,"fediverse, open source, ios, swiftui, lemmy",68,16,Unknown,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.3787014919738266
jvm-social,28,0,jvm social,技术型,"jvm, java, kotlin, groovy, scala, mastodon, community",114,20,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.40992473763370985
fito-network,13,0,Fito Network,技术型,"community, movements, network, networking, network-of-networks, systems change, transformational change, usa",6,4,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,0.6112605893148498
okc-sra,9,0,OKC SRA,技术型,community,2,1,US,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.5837020007841
alnarps-farm,110,3,Alnarp’s Agroecology Farm,技术型,"resilient communities, agroecology, community organizing, gardening, social justice, regenerative agriculture, alternative economics, non for profit, education, urban gardening, food souvereignity, community",114,105,Other,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.49515950602990855
xr-cop-internet-needs,97,3,XR COP Internet Needs,技术型,community,112,89,Unknown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.5176760136500965
